msno,total_transactions,total_actual_paid,mean_actual_paid,mean_plan_days,total_cancellations,latest_auto_renew,latest_payment_method,average_under_overpayment,city,bd,registered_via,reg_year,reg_month,reg_day,account_age_days,num_100,num_unq,total_secs,total_active_days,skip_ratio,loop_ratio,secs_per_active_day,days_since_last_transaction,days_until_expiration,gender_male,gender_unknown,is_churn
esZMOVKmXjGebaCrLqqDbnbXI3a5s5E1uKlGZHLOdno=,23,3427,149.0,22.17391304347826,0,1,34,38.8695652173913,22.0,55.0,9.0,2006.0,11.0,14.0,3820.0,46.0,9.757572800735511,76066.85427856445,33.0,0.7180043228198629,4.714282311448342,2305.0554917578643,30,0,1,0,0
E+aiHeGwTOlaxtPM+s+VDGzgsHOdu74+3mzaP36WBcc=,17,1683,99.0,30.0,0,1,41,0.0,1.0,27.0,7.0,2015.0,10.0,31.0,547.0,4749.0,15.007771631923015,1709925.3716669085,386.0,0.3022184503549298,316.4358408506167,4429.858361057836,30,0,0,1,0
A17/RdaARxKoC7mP9HMcD67XUavBsb8kGs0/PvPqg48=,5,720,144.0,25.4,0,0,29,0.0,1.0,27.0,3.0,2013.0,12.0,30.0,1217.0,3650.0,36.33332996913612,981454.678894043,108.0,0.2007348671422648,100.4586972488779,9087.54248165387,60,-30,0,1,0
3J1kDKDDkx47OcNri6oPoQlXW+GF9kry6QzY0aooYpk=,15,1485,99.0,30.0,0,1,41,0.0,1.0,27.0,7.0,2014.0,7.0,16.0,1082.0,4594.0,21.229681228633176,1541897.1993789673,243.0,0.2453183517728015,216.86804528299223,6247.363311328739,30,0,0,1,0
Uhneo/bZJDleM9JlSvNvTUSzwNJI/so9qL/603pwHl0=,17,1683,99.0,30.0,0,1,41,0.0,1.0,27.0,7.0,2015.0,11.0,18.0,529.0,2265.0,12.386934050907836,891706.1219625473,199.0,0.2933368720644096,182.8538169455927,4480.93506107134,43,-12,0,1,0
4c9faztws4VesRguDNcJQki+5244/11DtZPdqiAt/DA=,1,149,149.0,30.0,0,0,38,0.0,4.0,41.0,7.0,2014.0,4.0,13.0,1113.0,16.0,9.74999390625381,11482.128992080688,16.0,0.7892156475874682,1.6410249835630677,717.6326134846596,97,-67,0,0,1
wRc/Ikg8Sd4CoevrNpePwFkBK8A5z1VNOhUUnExjGC0=,27,4023,149.0,30.0,0,1,41,0.0,4.0,20.0,7.0,2013.0,8.0,20.0,1349.0,12030.0,23.279102057796607,3443344.1186151505,713.0,0.3067526628033066,516.7722879692453,4829.374572680792,42,-11,1,0,0
6coziLvn8SX1UxVqaeq/llApiQ2XfaLL5af1X1qqTko=,27,4023,149.0,29.0,0,1,37,5.518518518518505,6.0,38.0,9.0,2006.0,9.0,6.0,3889.0,6676.0,13.432203010389747,2322113.152727127,354.0,0.2878562113169527,497.0141550641096,6559.641489069809,33,-2,0,0,0
V23Y5ab3AeCRtg5wYh2BKJg8ekJ2tg/wBtKbaXnf2e4=,18,2384,132.44444444444446,30.0,1,1,41,-16.555555555555543,13.0,22.0,7.0,2013.0,6.0,10.0,1420.0,3888.0,19.157656794700145,1167474.4968643188,222.0,0.1597079195661712,202.9474696300487,5258.893893132342,30,0,0,0,0
xnbtt69xl5NSRweIx7GS0Nf89AWp8gRZwDVvjC30mB4=,10,990,99.0,30.0,0,1,41,0.0,1.0,27.0,7.0,2014.0,6.0,26.0,1039.0,0.0,0.9999900000999988,161.93600463867188,1.0,0.0,0.0,161.93438529481892,51,-20,0,1,0
qaTyDKCKreAa6Qvhp1hHbHCOpJ7qzAJ5gVDFebg7iBA=,27,4023,149.0,30.14814814814815,0,1,40,0.0,13.0,47.0,3.0,2014.0,9.0,26.0,947.0,1852.0,14.042193500329388,745710.4626836777,237.0,0.4373707183696375,131.88813279600726,3146.457515692416,40,-10,0,0,0
k+aNXwjDINyMRsjp+ATMQJQnfO7CW7AIS/IJRGC6kIY=,4,3481,870.25,191.25,0,0,32,0.0,13.0,42.0,9.0,2005.0,9.0,22.0,4238.0,26919.0,47.54776969113016,7450654.457125664,471.0,0.1264430177151511,566.1463095619926,15818.798936173407,69,119,0,0,1
osIfzIEvnq3FzJ29AjoIrU957NYc+G50dDzOnYhEkXg=,23,3427,149.0,22.17391304347826,0,1,34,38.8695652173913,5.0,32.0,9.0,2004.0,7.0,16.0,4671.0,1124.0,11.795274661789396,550899.9642095566,127.0,0.3832967016118826,95.29231656792288,4337.794652217402,30,0,1,0,0
ZRyzeDMkpX+E1fBqaX0+SvVRBHN4dx481Rv25vHLtGM=,27,4023,149.0,29.03703703703704,0,1,40,5.518518518518505,5.0,51.0,9.0,2008.0,9.0,8.0,3156.0,0.0,21.999780002199977,2124.39990234375,1.0,0.4736839612189678,0.0,2124.3786585571643,59,-29,1,0,0
Fs7hOpf+31SFseSB0EFE78QxnCruxozHw4VLv8zk2GA=,21,3129,149.0,28.714285714285715,0,1,39,7.095238095238102,17.0,28.0,9.0,2014.0,2.0,19.0,1166.0,1989.0,18.92045347042878,955786.2887001038,176.0,0.3460607680934101,105.12427473611592,5430.603604511748,30,19,0,0,0
xBmlY9ivvwNDBpsRyZ7ZRewK+lCmmAgUtZPTFNWEnJY=,26,3725,143.26923076923077,27.96153846153846,0,0,38,5.730769230769226,13.0,29.0,9.0,2014.0,11.0,22.0,890.0,50492.0,67.52266576636445,13893719.804412842,750.0,0.0697272004820822,747.7784229805646,18524.959492217666,45,-15,1,0,0
QoYFY5NgL/Q1MG99NNyTYcR2mKpPUF68naueejlhZhA=,8,792,99.0,30.0,0,1,41,0.0,1.0,27.0,7.0,2014.0,7.0,16.0,1082.0,4594.0,21.229681228633176,1541897.1993789673,243.0,0.2453183517728015,216.86804528299223,6247.363311328739,47,-16,0,1,0
p88XovYnrFf7XmWnGELlxOxFVS+XFWQZaztBUV3d3oc=,23,3427,149.0,22.17391304347826,0,1,34,38.8695652173913,5.0,19.0,9.0,2005.0,9.0,24.0,4236.0,5884.0,14.53557283526536,2424216.750850677,506.0,0.2529298953196996,404.7997295109896,4790.9421006744205,30,0,0,0,0
hud96bwjPuycWkLPztIRoKeKwtEeir7VatNris/GyGw=,23,3427,149.0,28.82608695652174,1,1,39,6.478260869565219,13.0,28.0,9.0,2011.0,7.0,7.0,2124.0,33225.0,62.70316912531457,10400345.95916748,694.0,0.3328834178575237,529.8774394452734,14986.089062401426,30,16,0,1,0
g+orJnXmZ4rdFfuUqI2Hc1DwnmaHjWX9o0T6TwJCvDs=,16,1584,99.0,30.0,0,1,41,0.0,1.0,27.0,7.0,2015.0,12.0,28.0,489.0,647.0,17.096150558432583,245916.41321754456,52.0,0.3124999971693841,37.84475454524618,4729.160883191072,34,-3,0,1,0
ASZK2MQDJ7DcP1w1vmM+2+zMqlUlsYdJqntXJfh+hxk=,26,3874,149.0,30.0,1,1,41,0.0,12.0,32.0,7.0,2015.0,1.0,19.0,832.0,3711.0,32.39822722139582,1108475.369670868,113.0,0.1287828581206475,114.54326896369696,9809.51567766116,75,-71,1,0,1
j3uGkfpwVYodieayA57QF6YUG9Pe+VLG8XMvpqlc6RM=,8,1192,149.0,30.0,0,1,37,0.0,21.0,40.0,4.0,2016.0,8.0,17.0,256.0,6863.0,31.28933851323155,2245986.687927246,197.0,0.2525497812019914,219.33981773694632,11400.947075724747,40,-10,1,0,0
vNjvpQQIGwO3f+SHeAIu5NhQIQYrI03aOvXsjeKNnXc=,14,1386,99.0,30.0,0,1,41,0.0,1.0,27.0,7.0,2016.0,2.0,24.0,431.0,5449.0,18.53501348641419,1770160.8166351318,357.0,0.3214043908294763,293.98398140655235,4958.433521150691,38,-7,0,1,0
lWk42vORt1DHEUW0zAoEUJnvOs7BYcub2Gg4/rNBT5k=,6,987,164.5,30.0,0,0,38,0.0,22.0,18.0,9.0,2010.0,9.0,12.0,2422.0,5003.0,44.13071606988784,1765691.537536621,153.0,0.2581905238682075,113.3677246115773,11540.466811319951,57,-27,1,0,0
oiiE1pRRGDI926zpOANiDZtfh8pBlHw3u+6Yf4wOGI4=,6,1080,180.0,30.0,0,1,36,0.0,5.0,24.0,3.0,2016.0,10.0,16.0,196.0,603.0,19.833330027778327,235553.97498321533,60.0,0.3822570099004761,30.40335108234144,3925.898928737101,44,-11,0,0,0
O8lKYkLX5l2Qz80dUyW6AJ16+ZAN83Lp7Rj84a3lzfs=,6,1080,180.0,30.0,0,0,36,0.0,1.0,20.0,4.0,2016.0,10.0,2.0,210.0,2522.0,28.2773701987321,919877.9953155518,137.0,0.341652683847205,89.18789443277639,6714.4374319064045,42,-12,0,0,0
Vj5RD7KVztIwkbQHn9ITQ1cs0/x5eKUUJYzv1wfzUzA=,19,2121,111.63157894736842,30.0,1,1,41,0.0,1.0,27.0,7.0,2015.0,9.0,30.0,578.0,9041.0,50.78260746901915,5891540.2127456665,414.0,0.4971840413937284,178.0333596533425,14230.773116999844,43,-12,0,1,0
hhSnsWFOY3ToiMBVm64sC0o/g78r3Lp+fmy6vnATK1w=,7,693,99.0,30.0,0,1,41,0.0,1.0,27.0,7.0,2016.0,9.0,17.0,225.0,607.0,16.095235540438804,277987.19090271,63.0,0.4120676938037697,37.71300030651483,4412.494393297873,44,-13,0,1,0
9H3k04Lule+0fRzIyu1BMJlHBS2jT/4JdtZ4mtWAmrQ=,15,3556,237.06666666666663,46.0,0,0,38,9.933333333333335,15.0,18.0,9.0,2005.0,3.0,20.0,4424.0,54125.0,63.8472212369256,14535458.594116213,648.0,0.1159785547181141,847.7266586416544,22431.262916363557,71,19,0,0,0
n5yPMlUNVx5GxZZk7+7ep5x04GZCxc2jExCwq2sXhOA=,14,1686,120.42857142857144,30.0,1,1,41,0.0,1.0,27.0,7.0,2016.0,3.0,11.0,415.0,411.0,4.754716532573912,214779.2917830944,106.0,0.416901404536137,86.44030254617194,2026.2195426499904,54,-23,0,1,0
/l0ElEppsC9insWykrrVeIVg7+vIvYuMnJHBbeg0nRU=,28,3522,125.78571428571428,30.0,1,1,41,0.0,1.0,27.0,7.0,2010.0,11.0,15.0,2358.0,9939.0,16.691114009998394,3740143.025235176,709.0,0.2748241050628179,595.4661887387748,5275.236914644298,55,-20,0,1,0
zVYyW309NGsno3rNl/mLwjk6HT58yJnhehf5gG5e55c=,9,891,99.0,30.0,0,1,41,0.0,1.0,27.0,7.0,2016.0,8.0,1.0,272.0,367.0,18.60605496786213,143333.19796657562,33.0,0.3347578299892047,19.724751076270643,4343.428925220799,30,0,0,1,0
8SI/pjwtMI/f0YpqoyzC0QUNltl4kYkpp+Db8roqkBM=,27,4023,149.0,30.14814814814815,1,1,37,0.0,5.0,23.0,9.0,2009.0,2.0,21.0,2990.0,2673.0,12.847221776138134,1072981.5168924332,288.0,0.2786415706247104,208.0603858151535,3725.630137625458,43,-13,0,0,0
pKubXiMjwsRXAgw0+HoyTJBt6DlHTSZoxNDQSRhCULM=,14,1386,99.0,30.0,1,1,41,0.0,1.0,27.0,7.0,2014.0,7.0,16.0,1082.0,4594.0,21.229681228633176,1541897.1993789673,243.0,0.2453183517728015,216.86804528299223,6247.363311328739,50,-20,0,1,0
MsbDa/4WmrBzI4J00lrFclkSgc3kF9oPDuQdu1EwyZE=,7,2698,385.4285714285714,97.28571428571428,0,0,38,0.0,5.0,22.0,4.0,2015.0,12.0,23.0,494.0,2470.0,22.44943567983869,786383.1659545898,89.0,0.223580548156532,110.02498837725192,8835.764916819558,34,326,0,0,1
jxFi2vw7pxRxXRw8c71+O1YPlLaj7REaN9vGSMQEvIk=,16,2384,149.0,30.0,0,1,37,0.0,3.0,23.0,9.0,2015.0,4.0,7.0,754.0,18426.0,51.71551575530128,5007978.347153664,348.0,0.1401310043056196,356.2953239068865,14390.741963351276,46,-16,0,0,0
xVDA449unVPuMNit8rbm4CEs/9Ppp489I/lWntNCiEU=,8,792,99.0,30.0,0,1,41,0.0,1.0,27.0,7.0,2014.0,2.0,22.0,1163.0,3278.0,26.65573552002168,897429.1944274902,122.0,0.2433947152854389,122.97536369927552,7355.976400555132,30,0,0,1,0
dkDkgmMohLOtlb378B189gxqYzUPeeL4weP3V+e760c=,2,298,149.0,30.0,0,0,38,0.0,1.0,27.0,7.0,2013.0,11.0,18.0,1259.0,128.0,13.944436697535169,44130.53091430664,18.0,0.4583333220996735,9.179281385372242,2451.694799853258,72,-42,0,1,0
vCClJnzTWdCbqvLngqs0XiyzULoTagprli62nzrspMQ=,23,3427,149.0,22.17391304347826,0,1,33,38.8695652173913,21.0,29.0,9.0,2005.0,11.0,21.0,4178.0,3858.0,15.70441945567902,1880113.8361830711,362.0,0.3011704249198252,245.6631748952124,5193.684486868029,30,0,0,0,0
Xm41DyepNh4+DY5rXRNlBlMXZtMdH/uKQDlLvpAJ28U=,16,1584,99.0,30.0,0,1,41,0.0,22.0,25.0,7.0,2015.0,12.0,20.0,497.0,11750.0,31.807290838351804,3773446.768083573,384.0,0.1576502909938835,369.4120434712392,9826.684035981074,42,-11,0,0,0
Ms2y9wVy2Fmf3urd1QoZIPAMoKpsQoTO5LLYJfA5+Cs=,22,3129,142.22727272727272,26.227272727272727,2,1,41,13.545454545454533,1.0,27.0,7.0,2013.0,3.0,14.0,1508.0,1.0,3.999960000399996,331.7340087890625,1.0,0.7999984000032001,0.2500018749890625,331.7306914821477,430,403,0,1,1
4MN0k3PB1cSis0EIo9dRzEP2yqPvTLYvRzHhRtP3PM0=,3,1897,632.3333333333334,151.66666666666666,0,0,38,0.0,4.0,20.0,3.0,2014.0,3.0,24.0,1133.0,6475.0,25.23425629132856,2228237.847946167,397.0,0.3613727052183777,256.5955326478049,5612.68965193771,110,-80,1,0,1
wizJFbMt8oaARq2VjqXZZNlHAsHzsfuRh0tMI4mRYTQ=,22,2178,99.0,30.0,1,1,41,0.0,1.0,27.0,7.0,2015.0,7.0,20.0,650.0,1327.0,8.087911791651583,694310.8702757359,273.0,0.4242833952831709,164.07181401899064,2543.2631679234587,50,-19,0,1,0
oF25kEJPRTB8DS7793IN+aCqNqXhxNlSj1v9dsfo8Ao=,14,2087,149.07142857142858,30.0,0,1,40,0.0,22.0,51.0,4.0,2016.0,1.0,26.0,460.0,3163.0,20.020172333712612,1502035.576026678,347.0,0.4313443560611738,157.9905690805685,4328.632659194097,39,-9,0,1,0
AB5OY4FjucANXEmpI1c23bXhIIDd3MYGwWxhaJWVwKA=,27,4023,149.0,29.03703703703704,0,1,40,5.518518518518505,13.0,46.0,9.0,2007.0,7.0,20.0,3572.0,13556.0,24.610367481431982,4588972.795757294,598.0,0.138494844107278,550.8245458741021,7673.8674231080595,57,-27,0,0,0
RJ1dRTRS4kW8CPlNq2l7UziWAo2OcyviPuntYt3B2Uk=,19,1881,99.0,30.0,0,1,41,0.0,1.0,27.0,7.0,2015.0,9.0,20.0,588.0,251.0,6.517855978954289,158433.86794281006,56.0,0.3655535963874587,38.509536834672666,2829.175708054517,41,-10,0,1,0
x+HCPjBRKuefwp3ZleXjjl0M8It84wh9jUh2VjhDI1g=,26,4619,177.65384615384616,35.19230769230769,0,0,38,5.730769230769226,14.0,34.0,9.0,2008.0,6.0,24.0,3232.0,3153.0,15.47419304921958,1215926.3205329776,310.0,0.3680309372091025,203.7584740209944,3922.3428429340297,36,170,1,0,0
vsT1Ncw3ot72ds2/TxmjqTtofqOMAY5pHGP6YfeXM34=,21,3129,149.0,28.714285714285715,0,1,39,7.095238095238102,4.0,27.0,3.0,2014.0,8.0,20.0,984.0,26211.0,42.58593683459474,7785779.675705433,640.0,0.0906368991145777,615.4847302516112,12165.28055320723,30,27,1,0,0
RLNO2hTwZe/LhC2g3ZfNdXISZeQMt6I89WiZhDVrOAw=,3,509,169.66666666666666,30.0,0,0,36,0.0,1.0,27.0,9.0,2016.0,11.0,28.0,153.0,1413.0,27.028165207300678,404440.5536956787,71.0,0.3730304127041758,52.27877905787475,5696.345024397584,85,-55,0,1,0
EZqpwikeiYz2t+0sn3O5p0nCC9EbuoFJcN5wB3Ibfzg=,19,1881,99.0,30.0,0,1,41,0.0,1.0,27.0,7.0,2015.0,9.0,15.0,593.0,14630.0,29.165066618712736,4589634.27791214,521.0,0.2445604490943321,501.6273466812421,8809.27867527707,47,-16,0,1,0
jmMs8KuE3mm7dPoem/FjhiYhEChMxdPl+NMdoq3EafE=,19,1881,99.0,30.0,0,1,41,0.0,1.0,27.0,7.0,2014.0,7.0,16.0,1082.0,4594.0,21.229681228633176,1541897.1993789673,243.0,0.2453183517728015,216.86804528299223,6247.363311328739,30,0,0,1,0
kEfpRC5609UtdU1ZIoJdauQf21wIHcqMJUABZHNWpdI=,16,2384,149.0,30.0,0,1,39,0.0,22.0,29.0,3.0,2013.0,10.0,21.0,1287.0,31264.0,59.038758545760494,8225086.571308136,516.0,0.1444014652395416,529.5503407353003,15940.08994555666,30,1,0,0,0
aGRG1T1mb45YIdauf4BRErMP2lQIZuhXIeoBDLOSHMU=,3,447,149.0,30.0,0,0,38,0.0,1.0,27.0,9.0,2017.0,1.0,7.0,113.0,495.0,17.594589839300042,141053.97436523438,37.0,0.337033296296334,28.13363216674852,3812.268547095916,32,-2,0,1,0
hB7KwyAOrd2wcyOwgvwgjWWYdEjR8pt3c05sea3ddCw=,21,3129,149.0,28.714285714285715,0,1,39,7.095238095238102,5.0,37.0,9.0,2007.0,9.0,7.0,3523.0,14266.0,31.745994696887998,3864192.781040192,437.0,0.0816673755352328,449.3793828928171,8842.546207356361,30,18,1,0,0
wZvbwktH9vm9GMFpqy1MX6bl7HD5XeVfo94vwgDkd2I=,21,2079,99.0,30.0,0,1,41,0.0,1.0,27.0,7.0,2014.0,7.0,16.0,1082.0,4594.0,21.229681228633176,1541897.1993789673,243.0,0.2453183517728015,216.86804528299223,6247.363311328739,42,-11,0,1,0
9M/jICnzeZDkPOp2m/s/vYl8yHK9wEHY9e1VeSTdTFo=,15,1899,126.6,28.466666666666665,0,0,36,0.0,11.0,26.0,7.0,2010.0,2.0,25.0,2621.0,3933.0,20.203508063034807,1284571.2817230225,285.0,0.3753371864157518,194.66906643333468,4507.267497018764,36,-4,0,1,0
WU9QomjK8qTaLydFMkxNcRgLoRhgOV/3yRgfZ3dSxIY=,5,745,149.0,30.0,0,0,38,0.0,15.0,25.0,9.0,2016.0,6.0,4.0,330.0,688.0,17.673909201324086,223288.009765625,46.0,0.2306940348905764,38.92741571142052,4854.086113581823,113,-83,1,0,1
g794knOKDwy7o+U3jp0B4o/lZxT6gPXUiJ8ZdfEYjv4=,8,1440,180.0,30.0,0,1,36,0.0,1.0,27.0,4.0,2016.0,7.0,9.0,295.0,401.0,22.69564230624248,193435.11752319336,23.0,0.3052959454003747,17.668582272460366,8410.218844391518,45,-15,0,1,0
/jt3uQCUnSVcVE3Wsyp/l4zv/g8Jw1gvlrjdaCw7Rvg=,7,689,98.42857142857144,26.714285714285715,0,1,29,-51.42857142857143,13.0,41.0,3.0,2013.0,6.0,11.0,1419.0,3548.0,21.93457738929183,1121436.5995788574,107.0,0.1973478935309128,161.7536695370931,10480.714904408487,31,-29,1,0,0
Je/8xnGsKeEGA1ZCSXFRwuSeFLvmYsjeTqsv6dAkces=,29,3771,130.0344827586207,30.0,1,1,41,-9.310344827586192,1.0,27.0,7.0,2010.0,11.0,10.0,2363.0,5707.0,12.47197084137485,2053301.7768797877,553.0,0.2901173192581852,457.58569328999135,3713.023037521803,34,-2,0,1,0
yI5u3lO8JDuF6PyXDLpg8lIk6xsLqTlzvU2/21Kp0DU=,23,3432,149.2173913043478,28.695652173913043,0,1,40,6.521739130434781,4.0,57.0,3.0,2015.0,4.0,28.0,733.0,7617.0,18.38970543162487,2341294.16590257,408.0,0.1543334002067832,414.1989052696821,5738.4659522497805,44,-13,1,0,0
RsKtpNuaZRslNiU6ebLq5S+Z8IghNnbntH2Qw5Q5whc=,24,3546,147.75,22.5,0,1,23,36.0,13.0,35.0,3.0,2013.0,3.0,11.0,1511.0,10447.0,24.867051304420485,3337651.651660919,346.0,0.2596635416337077,420.1139761594142,9646.391778026016,30,90,1,0,0
FwtwJH2Ki4F4MIUC3xNkYbgD2+yEZ+lLCs4FCRpZZlo=,23,3427,149.0,22.17391304347826,0,1,34,38.8695652173913,17.0,41.0,9.0,2014.0,4.0,1.0,1125.0,2662.0,21.46308580784659,852014.0401366949,149.0,0.2437872757361151,124.02684234521342,5718.214650701667,30,0,0,0,0
lzCjeDxqJ/HuGNz9KpFjxYojue5KMndtg+zk68o+N1I=,9,891,99.0,30.0,0,1,41,0.0,1.0,27.0,7.0,2014.0,7.0,16.0,1082.0,4594.0,21.229681228633176,1541897.1993789673,243.0,0.2453183517728015,216.86804528299223,6247.363311328739,42,-11,0,1,0
XkMrVu5ISW1GAND6OJVKmNKQkAgLI1CE8hkP3RAkZgk=,9,891,99.0,30.0,0,1,41,0.0,1.0,27.0,7.0,2013.0,7.0,24.0,1376.0,1838.0,15.59340573662606,653059.8783819675,182.0,0.4010668011148925,117.87026210574744,3588.240892854717,36,-5,0,1,0
Qu2twUIgyj3pLKIwfCbKG9oKepEAUhAhRDjgZt4JVzQ=,20,1980,99.0,30.0,0,1,41,0.0,1.0,27.0,7.0,2013.0,11.0,6.0,1271.0,7919.0,30.7309403259668,2448855.9216923714,223.0,0.0765110940250179,257.68809346936024,10981.41619676327,44,-13,0,1,0
0S+G2cIKKSrY0+Ybbv1cWm07rlTeOL426d5mhgrIYWo=,13,1287,99.0,30.0,0,1,41,0.0,1.0,27.0,7.0,2014.0,7.0,16.0,1082.0,4594.0,21.229681228633176,1541897.1993789673,243.0,0.2453183517728015,216.86804528299223,6247.363311328739,30,0,0,1,0
pkSzxUB7nQsuJak+DpW8SZc1ZbSimeY/4BVzBlnqkpg=,27,4023,149.0,28.88888888888889,0,1,41,5.518518518518505,1.0,27.0,7.0,2011.0,11.0,8.0,2000.0,18016.0,18.055634549848296,5512805.710880399,701.0,0.1946784382817599,997.8043126769114,7864.202043136061,54,-22,0,1,0
5n0AjLzXZOBjMQzhvmymRh2IU0t+ZlA7Ta4bEoeXnQA=,19,2831,149.0,28.57894736842105,0,1,37,7.84210526315789,13.0,34.0,9.0,2005.0,9.0,29.0,4231.0,9329.0,35.60996963020617,3138721.3393745422,341.0,0.3042511806722345,261.9771226178033,9204.4611358649,60,-29,0,0,0
oy+Sp5BldBiYjmECHlgUDf4lMhhTNp+QtroyfPOhUK4=,9,891,99.0,30.0,0,1,41,0.0,1.0,27.0,7.0,2016.0,7.0,10.0,294.0,1025.0,21.44230356878777,325172.5383911133,52.0,0.1624815349890581,47.8026774821551,6253.316843422016,52,-21,0,1,0
I44ZCcPWoy/N7uP6hhJ2CXzCOGvqDmmQ9XbIgnAIAJE=,14,1386,99.0,30.0,0,1,41,0.0,1.0,27.0,7.0,2016.0,1.0,5.0,481.0,639.0,26.666657777780745,193051.0056786537,30.0,0.2905982878385728,23.96249900155988,6435.031377611332,56,-25,0,1,0
3ORqzOtU2wVljxBx82eVo5eZ20LRdYHp9Z5BI5q3sNM=,26,3725,143.26923076923077,29.115384615384617,0,0,38,0.0,1.0,27.0,3.0,2013.0,8.0,29.0,1340.0,2932.0,13.177913706198968,1092029.7730894089,326.0,0.3482985919324807,222.493320296032,3349.7844772747367,65,-10,0,1,0
WcnqCtQx/tv+E4KN7e51zA2NhrvNW9wgZ3w6FIH875g=,5,2680,536.0,180.0,0,0,32,0.0,22.0,34.0,9.0,2011.0,12.0,10.0,1968.0,13780.0,26.36783685087178,4161845.6841825247,541.0,0.1053133758093426,522.6061907115636,7692.875429304567,87,100,1,0,1
7wpqdKq+t1S3LZla+Tim7H3gl49SrS5qL/53CydDXCU=,8,1285,160.625,30.0,0,0,38,0.0,5.0,40.0,4.0,2016.0,2.0,11.0,444.0,4839.0,27.938142889786448,1298347.8962686062,194.0,0.1332595634946893,173.2040059731017,6692.514584244641,48,-18,1,0,0
ztKTuufzx2fpjxSbtMTPmfryvjfETRQEZMajG7viALw=,29,4256,146.75862068965515,43.206896551724135,2,0,36,-10.275862068965523,13.0,24.0,3.0,2013.0,8.0,30.0,1339.0,16125.0,35.25350090681371,5334353.405931234,714.0,0.3918962932734361,457.4012512575988,7471.083096947344,34,-4,0,0,0
npB3dc/vW28R4gzbZZRCIdDu23hdt3FB2pNP/I8h9Rw=,18,1782,99.0,30.0,0,1,41,0.0,1.0,27.0,7.0,2014.0,7.0,16.0,1082.0,4594.0,21.229681228633176,1541897.1993789673,243.0,0.2453183517728015,216.86804528299223,6247.363311328739,51,-20,0,1,0
IySAAga9kKpZ8v+ezy85qPolXVKkOPYEZQawv4bRpg4=,6,594,99.0,30.0,0,1,41,0.0,1.0,27.0,7.0,2014.0,4.0,1.0,1125.0,5595.0,102.5799794840041,1490173.8638000488,50.0,0.0049403747786365,54.54280145809979,29803.471315306717,58,-27,0,1,0
JLebUC4a5JqC8oEagAOIMH95N46g+1DEKyM3oJ7kOvM=,20,1980,99.0,30.0,0,1,41,0.0,1.0,27.0,7.0,2015.0,8.0,11.0,628.0,3239.0,15.319443735210935,1252689.0849637983,216.0,0.2141119217069912,211.4305154729724,5799.486235967297,50,-19,0,1,0
+zq0RCCg2MY9g4o/cl2MBEhB6aLrI3d9rvHIVBd3MZg=,21,3129,149.0,28.714285714285715,0,1,39,7.095238095238102,15.0,25.0,9.0,2008.0,11.0,19.0,3084.0,359.0,10.26829017846581,184098.05335998532,41.0,0.3636363582170439,34.96196972823971,4490.195328244684,30,11,1,0,0
AEVL7QMpEh/0NuxoXJER5++x5+1+QItBtvW25CzvXZI=,29,4321,149.0,29.13793103448276,2,1,40,5.137931034482762,22.0,36.0,9.0,2009.0,8.0,26.0,2804.0,3071.0,14.45769175162724,1029507.7547422051,260.0,0.2597558529922836,212.4127370143289,3959.6450582529023,55,-25,0,0,0
ANZvQdp03sEI1e1dJAhVtfiX9qmocxd97S79iKHonr4=,3,300,100.0,30.0,0,1,41,0.0,1.0,27.0,7.0,2014.0,7.0,16.0,1082.0,4594.0,21.229681228633176,1541897.1993789673,243.0,0.2453183517728015,216.86804528299223,6247.363311328739,30,0,0,1,0
UBaF8D0R1ENLAwK5nr+DN9kkVvS9e1eV+ACcwFG6Jik=,18,1782,99.0,30.0,0,1,41,0.0,1.0,27.0,7.0,2014.0,7.0,16.0,1082.0,4594.0,21.229681228633176,1541897.1993789673,243.0,0.2453183517728015,216.86804528299223,6247.363311328739,54,-23,0,1,0
/zR/jXDNBga8hPof1OKKN9pTrvsF8x6NfEYT7FZj/pE=,16,1584,99.0,30.0,0,1,41,0.0,1.0,27.0,7.0,2012.0,1.0,19.0,1928.0,321.0,18.249990875004563,86734.55212402344,20.0,0.1623529373564015,17.589040252575863,4336.725437838453,47,-16,0,1,0
iPVrzFsyz7jbCeHvpFkZCa+0raI4ahfpREP4LxUOW5Y=,21,3129,149.0,28.714285714285715,0,1,39,7.095238095238102,12.0,42.0,9.0,2009.0,6.0,13.0,2878.0,20845.0,65.71298895126922,5904525.706072927,331.0,0.0696868582864104,317.2127331375946,17838.445702986315,30,21,1,0,0
4yRCv25KWjJ2oTO0S3IvdUofO0Q3FhyjGx1aIRP/Wgo=,4,1520,380.0,80.5,0,0,38,0.0,21.0,24.0,9.0,2016.0,6.0,24.0,310.0,7474.0,41.7114407108736,2098540.798190713,201.0,0.0840241988751689,179.18341061323076,10440.500964107976,69,20,0,0,0
zPeCNYK7oKPtMD/RCb9BGhl3NSFZqI6S8H62mH92Ank=,29,4321,149.0,29.13793103448276,2,1,37,5.137931034482762,13.0,25.0,9.0,2008.0,6.0,24.0,3232.0,18265.0,44.94408505496592,5160071.243788809,465.0,0.1622134186774218,406.3937649131036,11096.927167353844,40,-10,0,0,0
